dimension,vertices,max_bit_length,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
10,200,350,0.4,83,5,29601363537775353320915022209682271072797663690021759510830785538265522777500568089465513968345247,29601363537775353320915022209682271072797663690021759510830785538265522777500568089465513968345247
10,200,350,0.4,83,6,24219781498015181158030260121424427506723397730037635764399745040041732659916326670989103558078777462212,24219781498015181158030260121424427506723397730037635764399745040041732659916326670989103558078777462212
10,200,350,0.4,85,5,29449409404105889683296916631080857486989124640370164986299074127392582304744913445424064816227776873,29449409404105889683296916631080857486989124640370164986299074127392582304744913445424064816227776873
10,200,350,0.4,88,5,4063553611108759237228768462048098764109480520117776566262753472166636098916472486843943868422424423,4063553611108759237228768462048098764109480520117776566262753472166636098916472486843943868422424423
10,200,350,0.4,81,4,1547891925012409086846434830386418150564468629487498292457307354340426721001723361484172006840000151,1547891925012409086846434830386418150564468629487498292457307354340426721001723361484172006840000151
10,200,350,0.4,84,5,14095968351850605668127400720760773103193379538516656861962044144658499647049629087355362610529748872,14095968351850605668127400720760773103193379538516656861962044144658499647049629087355362610529748872
10,200,300,0.4,131,5,54851201435624741063194432793128016147214177641793456313627629224200594674186222931078,54851201435624741063194432793128016147214177641793456313627629224200594674186222931078
10,200,300,0.4,138,7,11697544717481629500304285372119550901863062145674403033567570495295171655594357585708501,11697544717481629500304285372119550901863062145674403033567570495295171655594357585708501
10,200,300,0.4,146,10,11697544717481629058933742210756680703841012570080475331928227817896762452063399101193863,11697544717481629058933827795393112610061218226824090240724634605419828787546811250119309
10,200,300,0.4,133,3,7838082729302737517316604025858882351748662805784042489968612033992945998421447211520036,7838082729302737517316604025858882351748662805784042489968612033992945998421447211520036
10,200,300,0.4,140,9,11697544717481629058933827795393109029923458214060154711098237342857669479139754332874676,11697544717481629058933827795393109029923458214060154711098237342857669479139754332874676
10,200,300,0.4,140,8,11697544717481629058933742210756680824128615371054183726256506449962470089261101312934584,11697544717481629058933742210756680824128615371054183726256506449962470089261101312934584
10,200,300,0.4,133,8,11697544717481629058933742210756864563076518649986047090485044405270804549462818024344713,11697544717481629058933742210756864563076518649986047090485044405270804549462818024344713
10,200,300,0.4,141,3,10531544045741027256181710113828720310866759939963576437718683048526599546024244,10531544045741027256181710113828720310866759939963576437718683048526599546024244
10,200,300,0.4,146,4,401095854562999157109309536003211965821475618750267444553274177019595834371033626577,401095854562999157109309536003211965821475618750267444553274177019595834371033626577
10,200,300,0.4,137,4,5832393780490061158791780579135740769770907089298239979118812930029810374084747331,5832393780490061158791780579135740769770907089298239979118812930029810374084747331
10,200,250,0.4,76,5,607717358493643509846718175410639597187029950176493533699417535818864774,607717358493643509846718175410639597187029950176493533699417535818864774
10,200,250,0.4,77,7,92721367114389431570660483895682275224139019764468221268341034681083893884,92721367114389431570660483895682275224139019764468221268341034681083893884
10,200,250,0.4,76,3,48145813190111277141015018245815540026995883343306362292461444483700,48145813190111277141015018245815540026995883343306362292461444483700
10,200,250,0.4,90,7,286479545097044390467073604577703074145776982092953954206636193161964338,286479545097044390467073604577703074145776982092953954206636193161964338
10,200,250,0.4,83,6,5337382633420341126129488144277458663350574896643694546350475237017563948,5337382633420341126129488144277458663350574896643694546350475237017563948
10,200,250,0.4,77,5,117669892150186523602756055188384004897281609480429736884662778981340632,117669892150186523602756055188384004897281609480429736884662778981340632
10,200,250,0.4,84,4,1441020219194949643922967617562856559071327220254819888918354559918388,1441020219194949643922967617562856559071327220254819888918354559918388
10,200,250,0.4,78,4,985223156345861793374976126396315841347944300373852621793113381000450,985223156345861793374976126396315841347944300373852621793113381000450
10,200,250,0.4,80,5,215735418771065014219059860262473490909528160231990296678773236916498079,215735418771065014219059860262473490909528160231990296678773236916498079
10,200,250,0.4,90,8,1086626194442502801237933647963928776983259758913972897223005190787885473382,1086626194442502801237933647963928776983259758913972897223005190787885473382
10,200,200,0.4,81,11,53382521629818150729719229834257839066338600526252710509627,53382521629818150729719229834257839066338600526252710509627
10,200,200,0.4,80,3,16555348791792004799254498000078636573001953406872306803,16555348791792004799254498000078636573001953406872306803
10,200,200,0.4,87,5,280311050223716381997206470512199016464901841598126478947,280311050223716381997206470512199016464901841598126478947
10,200,200,0.4,78,3,319713133174479961591689485411679246278642539011085561,319713133174479961591689485411679246278642539011085561
10,200,200,0.4,92,12,95886964122313372833970099072885178589659957624597213289257,95886964122313372833970099072885178589659957624597213289257
10,200,200,0.4,91,4,121743945755324950697330704806380117232942160769676234244,121743945755324950697330704806380117232942160769676234244
10,200,200,0.4,83,10,33302186730653178748581450132545511746664983559287184278135,33302186730653178748581450132545511746664983559287184278135
10,200,200,0.4,80,5,298515554037514898798296554187942889724433097448071074289,298515554037514898798296554187942889724433097448071074289
10,200,200,0.4,80,6,4377668064557895959892919227021219336062375599449933069589,4377668064557895959892919227021219336062375599449933069589
10,200,200,0.4,81,11,86950969105997708250861595917282835123238486504508187548090,86950969105997708250861595917282835123238486504508187548090
10,200,150,0.4,48,4,222682207958571577276092065514290039742767,222682207958571577276092065514290039742767
10,200,150,0.4,48,6,5119816261833479054195166839901327424624199,5119816261833905658498135487522479071090628
10,200,150,0.4,48,5,2481743374091151558140494688762915566890041,2481743374091151558140494688762915566890041
10,200,150,0.4,52,3,2301189102661147901357790001627367990583,2301189102661147901357790001627367990583
10,200,150,0.4,49,4,322676112821016580268667439927311801421950,322676112821016580268667439927311801421950
10,200,150,0.4,53,3,861158463757036419059336947837522210399424,861158463757036419059336947837522210399424
10,200,150,0.4,51,3,81232024982657803984515052499021101037536,81232024982657803984515052499021101037536
10,200,150,0.4,47,4,990693176917358949819154721349459887902004,990693176917358949819154721349459887902004
10,200,150,0.4,56,7,3063066835186569980115875226568920810302324,3063066835186569980115875226568920810302324
10,200,150,0.4,55,7,37935329552800568946566543228788454500718509,37935329552800568946566543228788454500718509
10,200,100,0.4,64,27,766388233896148903703702739868,766388233896148903703702739868
10,200,100,0.4,62,4,2527919778770095641487417988,2527919778770095641487417988
10,200,100,0.4,55,11,147213905634038553509383635778,147213905634038553509383635778
10,200,100,0.4,60,7,64366390306095207928875631863,64366390306095207928875631863
10,200,100,0.4,63,5,27327545426028526613695656970,27327545426028526613695656970
10,200,100,0.4,69,4,261281978621352812747271714,261281978621352812747271714
10,200,100,0.4,68,5,38644048559454710621999354844,38644048559454710621999354844
10,200,100,0.4,60,6,62053851175513085071298021693,62053851175513085071298021693
10,200,100,0.4,80,4,2527919778770095641487417988,2527919778770095641487417988
10,200,100,0.4,78,14,147213905634038612043801520770,147213905634038612043801520770
10,200,50,0.4,66,25,484760601480166,484760601480166
10,200,50,0.4,66,5,94082916153254,94082916153254
10,200,50,0.4,70,3,8001734357800,8001734357800
10,200,50,0.4,67,56,872984459635867,872984459635867
10,200,50,0.4,65,6,226506648850815,226506648850815
10,200,50,0.4,66,3,1639557598864,1639557598864
10,200,50,0.4,63,18,226081147178779,226081147178779
10,200,50,0.4,67,3,34250611028211,34250611028211
10,200,50,0.4,63,3,8306498256,8306498256
10,200,50,0.4,65,20,441880350666011,441880350666011
