dimension, vertices, ave_degree, maxBitLength, epsilon, mosp, fptas_mosp, diff_cost
8, 800, 4, 800, 0.2, 385, 34, 1151332316369427341515977664061597026310289298440247240050918072015051969843297482797905733287558207366804367262596198686241559088554049120509851876128349464561184283161165181223310193702250430608412303842125793594025057843852665
8, 800, 4, 800, 0.2, 491, 29, 0
8, 800, 4, 800, 0.2, 243, 14, 0
8, 800, 4, 800, 0.2, 458, 26, 0
8, 800, 4, 800, 0.2, 344, 17, 0
8, 800, 4, 800, 0.2, 242, 13, 0
8, 800, 4, 800, 0.2, 291, 21, 0
8, 800, 4, 800, 0.2, 403, 26, 0
8, 800, 4, 800, 0.2, 297, 18, 0
8, 800, 4, 800, 0.2, 238, 29, 0
8, 800, 4, 800, 0.2, 234, 20, 0
8, 800, 4, 800, 0.25, 317, 19, 4161897652560961389079376541067272053906222392997066293377233632700343463426685047443149477726247948246039936492589877329559310351081870348364523771261087850342813404
8, 800, 4, 800, 0.25, 287, 17, 0
8, 800, 4, 800, 0.25, 351, 36, 0
8, 800, 4, 800, 0.25, 560, 31, 0
8, 800, 4, 800, 0.25, 325, 18, 0
8, 800, 4, 800, 0.25, 464, 11, 0
8, 800, 4, 800, 0.25, 415, 23, 0
8, 800, 4, 800, 0.25, 330, 13, 0
8, 800, 4, 800, 0.25, 326, 31, 0
8, 800, 4, 800, 0.25, 401, 14, 0
8, 800, 4, 800, 0.25, 400, 26, 0
8, 800, 4, 800, 0.25, 428, 34, 0
8, 800, 4, 800, 0.25, 360, 33, 0
8, 800, 4, 800, 0.25, 188, 18, 0
8, 800, 4, 800, 0.25, 360, 22, 0
8, 800, 4, 800, 0.25, 341, 16, 0
8, 800, 4, 800, 0.25, 460, 25, 0
8, 800, 4, 800, 0.25, 338, 23, 0
8, 800, 4, 800, 0.25, 433, 18, 0
8, 800, 4, 800, 0.25, 445, 20, 0
8, 800, 4, 600, 0.05, 500, 30, 0
8, 800, 4, 600, 0.05, 405, 31, 0
8, 800, 4, 600, 0.05, 352, 21, 0
8, 800, 4, 600, 0.05, 435, 23, 0
8, 800, 4, 600, 0.05, 381, 14, 0
8, 800, 4, 600, 0.05, 453, 13, 0
8, 800, 4, 600, 0.05, 375, 30, 0
8, 800, 4, 600, 0.05, 513, 27, 0
8, 800, 4, 600, 0.05, 236, 13, 0
8, 800, 4, 600, 0.05, 406, 37, 0
8, 800, 4, 600, 0.05, 482, 24, 0
8, 800, 4, 600, 0.05, 327, 19, 0
8, 800, 4, 600, 0.05, 242, 28, 0
8, 800, 4, 600, 0.05, 277, 12, 0
8, 800, 4, 600, 0.05, 557, 11, 0
8, 800, 4, 600, 0.05, 259, 24, 0
8, 800, 4, 600, 0.05, 463, 13, 0
8, 800, 4, 600, 0.05, 274, 38, 41351786413726236631301034391162006719591431650293380431509126579250900500951897966631193779507657353334300610721366145591046141066346139367553171
8, 800, 4, 600, 0.05, 304, 36, 0
8, 800, 4, 600, 0.05, 244, 19, 0
8, 800, 4, 600, 0.1, 407, 57, 0
8, 800, 4, 600, 0.1, 432, 19, 0
8, 800, 4, 600, 0.1, 467, 19, 0
8, 800, 4, 600, 0.1, 375, 14, 0
8, 800, 4, 600, 0.1, 329, 17, 0
8, 800, 4, 600, 0.1, 446, 24, 285743160438872920932730614898457960120740315144068836370815090557421431623346334909969688200030602925503312225006707971754194991151659
8, 800, 4, 600, 0.1, 293, 28, 0
8, 800, 4, 600, 0.1, 260, 14, 2123654895970898668033430067196962222321742608513742244559462861973882247610626659188128839399317041439646884298188631679211
8, 800, 4, 600, 0.1, 274, 26, 0
8, 800, 4, 600, 0.1, 396, 22, 0
8, 800, 4, 600, 0.1, 238, 14, 0
8, 800, 4, 600, 0.1, 349, 38, 0
8, 800, 4, 600, 0.1, 448, 11, 0
8, 800, 4, 600, 0.1, 343, 18, 0
8, 800, 4, 600, 0.1, 436, 23, 0
8, 800, 4, 600, 0.1, 374, 20, 0
8, 800, 4, 600, 0.1, 424, 31, 0
8, 800, 4, 600, 0.1, 260, 28, 0
8, 800, 4, 600, 0.1, 324, 16, 0
8, 800, 4, 600, 0.1, 377, 17, 0
8, 800, 4, 600, 0.15, 402, 14, 0
8, 800, 4, 600, 0.15, 355, 31, 0
8, 800, 4, 600, 0.15, 416, 15, 0
8, 800, 4, 600, 0.15, 469, 13, 0
8, 800, 4, 600, 0.15, 487, 16, 0
8, 800, 4, 600, 0.15, 324, 26, 58539243805684605878007873524131411648872495570865229408656136453114531564721419021710054024775068082403768366622498186132171844045345028171832715365079463500
8, 800, 4, 600, 0.15, 235, 13, 0
8, 800, 4, 600, 0.15, 414, 14, 0
8, 800, 4, 600, 0.15, 374, 11, 0
8, 800, 4, 600, 0.15, 420, 13, 0
8, 800, 4, 600, 0.15, 496, 16, 0
8, 800, 4, 600, 0.15, 700, 23, 0
8, 800, 4, 600, 0.15, 282, 26, 0
8, 800, 4, 600, 0.15, 399, 20, 0
8, 800, 4, 600, 0.15, 555, 12, 0
8, 800, 4, 600, 0.15, 525, 14, 0
8, 800, 4, 600, 0.15, 481, 18, 0
8, 800, 4, 600, 0.15, 283, 13, 0
8, 800, 4, 600, 0.15, 322, 23, 0
8, 800, 4, 600, 0.15, 517, 16, 24280520960151267547166145022655874535809155864471897394960496853866471268069602048838179606978457634708603408883551759
8, 800, 4, 600, 0.2, 282, 23, 0
8, 800, 4, 600, 0.2, 466, 21, 0
8, 800, 4, 600, 0.2, 327, 17, 0
8, 800, 4, 600, 0.2, 503, 12, 0
8, 800, 4, 600, 0.2, 297, 22, 0
8, 800, 4, 600, 0.2, 465, 34, 0
8, 800, 4, 600, 0.2, 456, 14, 1412122211671627795390974897141979412983575421793755327727027485444957848406661983419713630844320911035770326863867439843553188521709314520767715300
8, 800, 4, 600, 0.2, 313, 14, 0
8, 800, 4, 600, 0.2, 419, 25, 0
8, 800, 4, 600, 0.2, 386, 16, 0
8, 800, 4, 600, 0.2, 250, 28, 0
8, 800, 4, 600, 0.2, 404, 14, 0
8, 800, 4, 600, 0.2, 281, 13, 0
8, 800, 4, 600, 0.2, 389, 15, 0
8, 800, 4, 600, 0.2, 563, 13, 0
8, 800, 4, 600, 0.2, 371, 12, 0
8, 800, 4, 600, 0.2, 449, 13, 0
8, 800, 4, 600, 0.2, 503, 16, 0
8, 800, 4, 600, 0.2, 576, 14, 4950081251218061455734445373084062306895205066260901995874037803873101700151054146049457739836596751885649887045386796950273353693587957370328021303053000419
8, 800, 4, 600, 0.2, 340, 34, 0
8, 800, 4, 600, 0.25, 359, 25, 0
8, 800, 4, 600, 0.25, 303, 26, 0
8, 800, 4, 600, 0.25, 411, 21, 0
8, 800, 4, 600, 0.25, 405, 18, 0
8, 800, 4, 600, 0.25, 324, 11, 0
8, 800, 4, 600, 0.25, 323, 24, 0
8, 800, 4, 600, 0.25, 349, 21, 0
8, 800, 4, 600, 0.25, 577, 15, 0
8, 800, 4, 600, 0.25, 213, 34, 0
8, 800, 4, 600, 0.25, 257, 33, 0
8, 800, 4, 600, 0.25, 315, 12, 0
8, 800, 4, 600, 0.25, 256, 31, 0
8, 800, 4, 600, 0.25, 302, 29, 0
8, 800, 4, 600, 0.25, 254, 10, 0
8, 800, 4, 600, 0.25, 322, 24, 0
8, 800, 4, 600, 0.25, 400, 14, 0
8, 800, 4, 600, 0.25, 293, 19, 0
8, 800, 4, 600, 0.25, 433, 22, 0
8, 800, 4, 600, 0.25, 299, 14, 0
8, 800, 4, 600, 0.25, 329, 14, 0
8, 800, 4, 400, 0.05, 275, 16, 0
8, 800, 4, 400, 0.05, 408, 14, 0
8, 800, 4, 400, 0.05, 403, 30, 0
8, 800, 4, 400, 0.05, 215, 13, 0
8, 800, 4, 400, 0.05, 357, 14, 0
8, 800, 4, 400, 0.05, 372, 33, 0
8, 800, 4, 400, 0.05, 334, 17, 0
8, 800, 4, 400, 0.05, 335, 16, 0
8, 800, 4, 400, 0.05, 379, 16, 0
8, 800, 4, 400, 0.05, 554, 36, 0
8, 800, 4, 400, 0.05, 478, 14, 0
8, 800, 4, 400, 0.05, 234, 12, 11396837781114198089451336691785426116855534202535095626726
8, 800, 4, 400, 0.05, 306, 22, 0
8, 800, 4, 400, 0.05, 472, 26, 0
8, 800, 4, 400, 0.05, 293, 32, 0
8, 800, 4, 400, 0.05, 384, 25, 0
8, 800, 4, 400, 0.05, 313, 17, 0
8, 800, 4, 400, 0.05, 236, 26, 0
8, 800, 4, 400, 0.05, 392, 18, 0
8, 800, 4, 400, 0.05, 351, 36, 0
8, 800, 4, 400, 0.1, 235, 13, 0
8, 800, 4, 400, 0.1, 440, 11, 0
8, 800, 4, 400, 0.1, 294, 10, 0
8, 800, 4, 400, 0.1, 328, 26, 0
8, 800, 4, 400, 0.1, 382, 10, 0
8, 800, 4, 400, 0.1, 223, 13, 0
8, 800, 4, 400, 0.1, 276, 26, 0
8, 800, 4, 400, 0.1, 382, 13, 0
8, 800, 4, 400, 0.1, 383, 29, 0
8, 800, 4, 400, 0.1, 345, 13, 0
8, 800, 4, 400, 0.1, 325, 28, 0
8, 800, 4, 400, 0.1, 268, 13, 0
8, 800, 4, 400, 0.1, 271, 13, 0
8, 800, 4, 400, 0.1, 340, 15, 0
8, 800, 4, 400, 0.1, 421, 9, 0
8, 800, 4, 400, 0.1, 319, 27, 0
8, 800, 4, 400, 0.1, 226, 24, 0
8, 800, 4, 400, 0.1, 348, 27, 0
8, 800, 4, 400, 0.1, 324, 29, 0
8, 800, 4, 400, 0.1, 295, 31, 0
8, 800, 4, 400, 0.15, 384, 12, 0
8, 800, 4, 400, 0.15, 281, 23, 0
8, 800, 4, 400, 0.15, 266, 17, 0
8, 800, 4, 400, 0.15, 394, 13, 0
8, 800, 4, 400, 0.15, 393, 49, 0
8, 800, 4, 400, 0.15, 264, 13, 0
8, 800, 4, 400, 0.15, 259, 18, 0
8, 800, 4, 400, 0.15, 348, 15, 0
8, 800, 4, 400, 0.15, 257, 31, 0
8, 800, 4, 400, 0.15, 330, 16, 0
8, 800, 4, 400, 0.15, 355, 15, 0
8, 800, 4, 400, 0.15, 195, 20, 0
8, 800, 4, 400, 0.15, 410, 13, 0
8, 800, 4, 400, 0.15, 302, 11, 0
8, 800, 4, 400, 0.15, 351, 15, 0
8, 800, 4, 400, 0.15, 271, 44, 0
8, 800, 4, 400, 0.15, 413, 11, 0
8, 800, 4, 400, 0.15, 522, 30, 9051967101173940867093938947328998212637854217690923930718852791730568357605427054890452950679
8, 800, 4, 400, 0.15, 336, 15, 0
8, 800, 4, 400, 0.15, 456, 14, 0
8, 800, 4, 400, 0.2, 450, 15, 0
8, 800, 4, 400, 0.2, 384, 14, 0
8, 800, 4, 400, 0.2, 354, 20, 0
8, 800, 4, 400, 0.2, 463, 12, 0
8, 800, 4, 400, 0.2, 343, 35, 0
8, 800, 4, 400, 0.2, 353, 20, 0
8, 800, 4, 400, 0.2, 409, 12, 0
8, 800, 4, 400, 0.2, 203, 35, 0
8, 800, 4, 400, 0.2, 275, 27, 0
8, 800, 4, 400, 0.2, 187, 29, 0
8, 800, 4, 400, 0.2, 323, 35, 0
8, 800, 4, 400, 0.2, 302, 10, 0
8, 800, 4, 400, 0.2, 578, 11, 0
8, 800, 4, 400, 0.2, 286, 33, 0
8, 800, 4, 400, 0.2, 242, 27, 0
8, 800, 4, 400, 0.2, 371, 41, 219477950433060270296614622584837283011718056996784526992435787351155273763413159189
8, 800, 4, 400, 0.2, 466, 14, 0
8, 800, 4, 400, 0.2, 278, 31, 0
8, 800, 4, 400, 0.2, 313, 14, 0
8, 800, 4, 400, 0.2, 408, 18, 0
8, 800, 4, 400, 0.25, 364, 31, 0
8, 800, 4, 400, 0.25, 329, 32, 0
8, 800, 4, 400, 0.25, 263, 26, 0
8, 800, 4, 400, 0.25, 333, 16, 0
8, 800, 4, 400, 0.25, 354, 14, 15910225984302997747258472311623195038141308670745515427570114714910957627217195658451739969659857342804483
8, 800, 4, 400, 0.25, 421, 13, 8581334213202135351849846529673033477707203073100788094335225506159040610152966812886360231993956964743
8, 800, 4, 400, 0.25, 319, 13, 0
8, 800, 4, 400, 0.25, 368, 24, 0
8, 800, 4, 400, 0.25, 397, 12, 0
8, 800, 4, 400, 0.25, 335, 14, 0
8, 800, 4, 400, 0.25, 577, 26, 0
8, 800, 4, 400, 0.25, 245, 19, 0
8, 800, 4, 400, 0.25, 422, 10, 0
8, 800, 4, 400, 0.25, 327, 10, 0
8, 800, 4, 400, 0.25, 383, 18, 0
8, 800, 4, 400, 0.25, 357, 12, 0
8, 800, 4, 400, 0.25, 417, 22, 0
8, 800, 4, 400, 0.25, 226, 10, 0
8, 800, 4, 400, 0.25, 445, 11, 0
8, 800, 4, 400, 0.25, 376, 11, 0
8, 800, 4, 200, 0.05, 279, 39, 0
8, 800, 4, 200, 0.05, 359, 9, 0
8, 800, 4, 200, 0.05, 297, 37, 0
8, 800, 4, 200, 0.05, 249, 24, 0
8, 800, 4, 200, 0.05, 411, 12, 0
8, 800, 4, 200, 0.05, 377, 17, 0
8, 800, 4, 200, 0.05, 406, 24, 0
8, 800, 4, 200, 0.05, 270, 14, 0
8, 800, 4, 200, 0.05, 310, 58, 0
8, 800, 4, 200, 0.05, 474, 11, 0
8, 800, 4, 200, 0.05, 349, 35, 0
8, 800, 4, 200, 0.05, 529, 19, 0
8, 800, 4, 200, 0.05, 380, 26, 0
8, 800, 4, 200, 0.05, 316, 30, 0
8, 800, 4, 200, 0.05, 373, 80, 0
8, 800, 4, 200, 0.05, 411, 109, 0
8, 800, 4, 200, 0.05, 304, 28, 0
8, 800, 4, 200, 0.05, 293, 16, 0
8, 800, 4, 200, 0.05, 433, 52, 0
8, 800, 4, 200, 0.05, 282, 44, 0
8, 800, 4, 200, 0.1, 447, 17, 0
8, 800, 4, 200, 0.1, 437, 63, 0
8, 800, 4, 200, 0.1, 312, 14, 0
8, 800, 4, 200, 0.1, 295, 11, 0
8, 800, 4, 200, 0.1, 336, 14, 0
8, 800, 4, 200, 0.1, 302, 37, 0
8, 800, 4, 200, 0.1, 315, 13, 0
8, 800, 4, 200, 0.1, 284, 31, 0
8, 800, 4, 200, 0.1, 303, 73, 0
8, 800, 4, 200, 0.1, 465, 16, 0
8, 800, 4, 200, 0.1, 334, 45, 0
8, 800, 4, 200, 0.1, 331, 55, 0
8, 800, 4, 200, 0.1, 243, 19, 0
8, 800, 4, 200, 0.1, 350, 10, 0
8, 800, 4, 200, 0.1, 598, 37, 0
8, 800, 4, 200, 0.1, 390, 11, 0
8, 800, 4, 200, 0.1, 388, 11, 0
8, 800, 4, 200, 0.1, 260, 11, 0
8, 800, 4, 200, 0.1, 251, 17, 0
8, 800, 4, 200, 0.1, 427, 13, 0
8, 800, 4, 200, 0.15, 398, 29, 0
8, 800, 4, 200, 0.15, 331, 12, 0
8, 800, 4, 200, 0.15, 280, 13, 0
8, 800, 4, 200, 0.15, 264, 14, 0
8, 800, 4, 200, 0.15, 321, 10, 0
8, 800, 4, 200, 0.15, 402, 13, 0
8, 800, 4, 200, 0.15, 260, 21, 0
8, 800, 4, 200, 0.15, 393, 15, 0
8, 800, 4, 200, 0.15, 320, 44, 0
8, 800, 4, 200, 0.15, 285, 14, 0
8, 800, 4, 200, 0.15, 329, 10, 0
8, 800, 4, 200, 0.15, 305, 16, 0
8, 800, 4, 200, 0.15, 266, 41, 0
8, 800, 4, 200, 0.15, 242, 41, 0
8, 800, 4, 200, 0.15, 284, 13, 0
8, 800, 4, 200, 0.15, 258, 12, 0
8, 800, 4, 200, 0.15, 220, 37, 0
8, 800, 4, 200, 0.15, 457, 25, 0
8, 800, 4, 200, 0.15, 340, 11, 0
8, 800, 4, 200, 0.15, 398, 22, 0
8, 800, 4, 200, 0.2, 308, 11, 0
8, 800, 4, 200, 0.2, 293, 21, 0
8, 800, 4, 200, 0.2, 443, 26, 0
8, 800, 4, 200, 0.2, 219, 11, 0
8, 800, 4, 200, 0.2, 165, 13, 0
8, 800, 4, 200, 0.2, 136, 9, 0
8, 800, 4, 200, 0.2, 400, 18, 4246346771357966290862486667231293228274082431880
8, 800, 4, 200, 0.2, 270, 17, 0
8, 800, 4, 200, 0.2, 407, 12, 0
8, 800, 4, 200, 0.2, 325, 13, 0
8, 800, 4, 200, 0.2, 318, 95, 0
8, 800, 4, 200, 0.2, 194, 9, 0
8, 800, 4, 200, 0.2, 379, 13, 0
8, 800, 4, 200, 0.2, 292, 56, 0
8, 800, 4, 200, 0.2, 327, 23, 0
8, 800, 4, 200, 0.2, 279, 26, 0
8, 800, 4, 200, 0.2, 396, 11, 0
8, 800, 4, 200, 0.2, 331, 10, 0
8, 800, 4, 200, 0.2, 466, 14, 0
8, 800, 4, 200, 0.2, 250, 16, 0
8, 800, 4, 200, 0.25, 436, 37, 0
8, 800, 4, 200, 0.25, 319, 52, 0
8, 800, 4, 200, 0.25, 409, 44, 0
8, 800, 4, 200, 0.25, 481, 15, 0
8, 800, 4, 200, 0.25, 357, 10, 0
8, 800, 4, 200, 0.25, 297, 19, 0
8, 800, 4, 200, 0.25, 298, 10, 0
8, 800, 4, 200, 0.25, 176, 15, 0
8, 800, 4, 200, 0.25, 473, 11, 0
8, 800, 4, 200, 0.25, 328, 11, 0
8, 800, 4, 200, 0.25, 173, 25, 0
8, 800, 4, 200, 0.25, 389, 14, 0
8, 800, 4, 200, 0.25, 262, 11, 0
8, 800, 4, 200, 0.25, 320, 9, 0
8, 800, 4, 200, 0.25, 303, 17, 0
8, 800, 4, 200, 0.25, 377, 25, 0
8, 800, 4, 200, 0.25, 324, 26, 0
8, 800, 4, 200, 0.25, 317, 34, 0
8, 800, 4, 200, 0.25, 499, 26, 0
8, 800, 4, 200, 0.25, 427, 10, 0
8, 800, 3, 800, 0.05, 69, 9, 0
8, 800, 3, 800, 0.05, 74, 9, 0
8, 800, 3, 800, 0.05, 68, 17, 0
8, 800, 3, 800, 0.05, 75, 20, 0
8, 800, 3, 800, 0.05, 69, 13, 0
8, 800, 3, 800, 0.05, 58, 21, 0
8, 800, 3, 800, 0.05, 50, 17, 0
8, 800, 3, 800, 0.05, 81, 12, 0
8, 800, 3, 800, 0.05, 66, 14, 0
8, 800, 3, 800, 0.05, 70, 10, 0
8, 800, 3, 800, 0.05, 64, 15, 0
8, 800, 3, 800, 0.05, 99, 19, 0
8, 800, 3, 800, 0.05, 101, 11, 0
8, 800, 3, 800, 0.05, 66, 10, 0
8, 800, 3, 800, 0.05, 74, 13, 0
8, 800, 3, 800, 0.05, 79, 16, 0
8, 800, 3, 800, 0.05, 70, 15, 0
8, 800, 3, 800, 0.05, 59, 19, 0
8, 800, 3, 800, 0.05, 44, 17, 643945189052993437223858048537218001490405455993350055243379283020156350783074307794014841517605194087124249543437675376182476623792439410390090149189666132545739209248444258411905851575451
8, 800, 3, 800, 0.05, 65, 25, 0
8, 800, 3, 800, 0.1, 45, 25, 0
8, 800, 3, 800, 0.1, 62, 11, 0
8, 800, 3, 800, 0.1, 76, 12, 0
8, 800, 3, 800, 0.1, 86, 14, 0
8, 800, 3, 800, 0.1, 64, 8, 0
8, 800, 3, 800, 0.1, 57, 19, 0
8, 800, 3, 800, 0.1, 61, 17, 0
8, 800, 3, 800, 0.1, 78, 14, 0
8, 800, 3, 800, 0.1, 56, 8, 0
8, 800, 3, 800, 0.1, 71, 16, 0
8, 800, 3, 800, 0.1, 69, 9, 0
8, 800, 3, 800, 0.1, 62, 25, 0
8, 800, 3, 800, 0.1, 59, 22, 0
8, 800, 3, 800, 0.1, 64, 13, 0
8, 800, 3, 800, 0.1, 61, 9, 0
8, 800, 3, 800, 0.1, 66, 8, 0
8, 800, 3, 800, 0.1, 67, 18, 0
8, 800, 3, 800, 0.1, 64, 21, 0
8, 800, 3, 800, 0.1, 60, 14, 0
8, 800, 3, 800, 0.1, 49, 14, 0
8, 800, 3, 800, 0.15, 77, 10, 0
8, 800, 3, 800, 0.15, 55, 10, 0
8, 800, 3, 800, 0.15, 69, 8, 0
8, 800, 3, 800, 0.15, 73, 24, 0
8, 800, 3, 800, 0.15, 62, 21, 0
8, 800, 3, 800, 0.15, 88, 13, 0
8, 800, 3, 800, 0.15, 69, 8, 0
8, 800, 3, 800, 0.15, 68, 21, 0
8, 800, 3, 800, 0.15, 59, 10, 0
8, 800, 3, 800, 0.15, 60, 18, 0
8, 800, 3, 800, 0.15, 80, 13, 0
8, 800, 3, 800, 0.15, 71, 9, 0
8, 800, 3, 800, 0.15, 77, 17, 0
8, 800, 3, 800, 0.15, 61, 13, 0
8, 800, 3, 800, 0.15, 90, 23, 0
8, 800, 3, 800, 0.15, 77, 18, 0
8, 800, 3, 800, 0.15, 69, 21, 7200935459397698225024450336664784333411214522416580126410742314688422480638005019949503464123594055637794367137899476957808013837865532508330354693481433745761011274
8, 800, 3, 800, 0.15, 77, 10, 0
8, 800, 3, 800, 0.15, 83, 24, 0
8, 800, 3, 800, 0.15, 80, 22, 0
8, 800, 3, 800, 0.2, 75, 17, 0
8, 800, 3, 800, 0.2, 98, 7, 0
8, 800, 3, 800, 0.2, 49, 9, 0
8, 800, 3, 800, 0.2, 62, 9, 0
8, 800, 3, 800, 0.2, 51, 18, 0
8, 800, 3, 800, 0.2, 94, 9, 0
8, 800, 3, 800, 0.2, 61, 11, 0
8, 800, 3, 800, 0.2, 73, 17, 0
8, 800, 3, 800, 0.2, 72, 18, 0
8, 800, 3, 800, 0.2, 83, 23, 0
8, 800, 3, 800, 0.2, 72, 22, 0
8, 800, 3, 800, 0.2, 58, 27, 0
8, 800, 3, 800, 0.2, 72, 10, 0
8, 800, 3, 800, 0.2, 61, 9, 0
8, 800, 3, 800, 0.2, 81, 12, 0
8, 800, 3, 800, 0.2, 62, 16, 0
8, 800, 3, 800, 0.2, 85, 19, 0
8, 800, 3, 800, 0.2, 58, 19, 0
8, 800, 3, 800, 0.2, 82, 14, 0
8, 800, 3, 800, 0.2, 82, 17, 0
8, 800, 3, 800, 0.25, 86, 15, 0
8, 800, 3, 800, 0.25, 80, 15, 0
8, 800, 3, 800, 0.25, 56, 11, 0
8, 800, 3, 800, 0.25, 67, 32, 0
8, 800, 3, 800, 0.25, 54, 25, 0
8, 800, 3, 800, 0.25, 95, 10, 0
8, 800, 3, 800, 0.25, 79, 25, 0
8, 800, 3, 800, 0.25, 58, 11, 0
8, 800, 3, 800, 0.25, 67, 9, 0
8, 800, 3, 800, 0.25, 69, 10, 0
8, 800, 3, 800, 0.25, 62, 11, 0
8, 800, 3, 800, 0.25, 59, 22, 0
8, 800, 3, 800, 0.25, 61, 10, 0
8, 800, 3, 800, 0.25, 67, 12, 0
8, 800, 3, 800, 0.25, 77, 25, 1440105029215422546147113693211753182212958877623610554274860200858555046394823409595963570169348664404798743624252388906794989861218359907981118059350823258386876224309756731617886985490655839851336836377232974292062270637908126875
8, 800, 3, 800, 0.25, 79, 19, 0
8, 800, 3, 800, 0.25, 46, 11, 0
8, 800, 3, 800, 0.25, 67, 26, 0
8, 800, 3, 800, 0.25, 75, 15, 0
8, 800, 3, 800, 0.25, 64, 9, 0
8, 800, 3, 600, 0.05, 70, 25, 0
8, 800, 3, 600, 0.05, 71, 10, 625646527004947405929227622920407190039729272307581816702268630860328776596195406831845536923865878361898077214994762614149155
8, 800, 3, 600, 0.05, 55, 12, 0
8, 800, 3, 600, 0.05, 96, 13, 0
8, 800, 3, 600, 0.05, 71, 10, 0
8, 800, 3, 600, 0.05, 68, 20, 0
8, 800, 3, 600, 0.05, 70, 14, 0
8, 800, 3, 600, 0.05, 66, 12, 0
8, 800, 3, 600, 0.05, 61, 13, 0
8, 800, 3, 600, 0.05, 86, 15, 0
8, 800, 3, 600, 0.05, 81, 27, 0
8, 800, 3, 600, 0.05, 67, 11, 0
8, 800, 3, 600, 0.05, 64, 18, 0
8, 800, 3, 600, 0.05, 73, 19, 0
8, 800, 3, 600, 0.05, 94, 16, 0
8, 800, 3, 600, 0.05, 85, 8, 0
8, 800, 3, 600, 0.05, 69, 8, 0
8, 800, 3, 600, 0.05, 83, 18, 0
8, 800, 3, 600, 0.05, 75, 13, 0
8, 800, 3, 600, 0.05, 70, 8, 0
8, 800, 3, 600, 0.1, 61, 23, 0
8, 800, 3, 600, 0.1, 63, 15, 0
8, 800, 3, 600, 0.1, 51, 9, 0
8, 800, 3, 600, 0.1, 73, 13, 0
8, 800, 3, 600, 0.1, 57, 10, 0
8, 800, 3, 600, 0.1, 73, 29, 0
8, 800, 3, 600, 0.1, 65, 29, 0
8, 800, 3, 600, 0.1, 55, 26, 0
8, 800, 3, 600, 0.1, 79, 24, 0
8, 800, 3, 600, 0.1, 87, 11, 0
8, 800, 3, 600, 0.1, 61, 17, 0
8, 800, 3, 600, 0.1, 57, 20, 0
8, 800, 3, 600, 0.1, 66, 14, 0
8, 800, 3, 600, 0.1, 54, 19, 0
8, 800, 3, 600, 0.1, 66, 17, 0
8, 800, 3, 600, 0.1, 69, 21, 0
8, 800, 3, 600, 0.1, 92, 15, 0
8, 800, 3, 600, 0.1, 67, 11, 0
8, 800, 3, 600, 0.1, 68, 14, 0
8, 800, 3, 600, 0.1, 70, 16, 0
8, 800, 3, 600, 0.15, 73, 11, 0
8, 800, 3, 600, 0.15, 90, 17, 0
8, 800, 3, 600, 0.15, 66, 8, 0
8, 800, 3, 600, 0.15, 43, 14, 0
8, 800, 3, 600, 0.15, 66, 19, 0
8, 800, 3, 600, 0.15, 61, 9, 0
8, 800, 3, 600, 0.15, 84, 9, 0
8, 800, 3, 600, 0.15, 64, 26, 0
8, 800, 3, 600, 0.15, 68, 15, 0
8, 800, 3, 600, 0.15, 81, 13, 0
8, 800, 3, 600, 0.15, 63, 11, 0
8, 800, 3, 600, 0.15, 72, 25, 0
8, 800, 3, 600, 0.15, 67, 13, 0
8, 800, 3, 600, 0.15, 75, 15, 0
8, 800, 3, 600, 0.15, 74, 14, 0
8, 800, 3, 600, 0.15, 79, 18, 0
8, 800, 3, 600, 0.15, 71, 7, 0
8, 800, 3, 600, 0.15, 65, 12, 0
8, 800, 3, 600, 0.15, 64, 23, 0
8, 800, 3, 600, 0.15, 70, 25, 57647562482273364026873962069154281638348519407668776177784750019760976397060686793660224215180961232403086078561694842251167493740465399431857220441985469270135860901025927
8, 800, 3, 600, 0.2, 67, 14, 0
8, 800, 3, 600, 0.2, 71, 11, 0
8, 800, 3, 600, 0.2, 98, 10, 0
8, 800, 3, 600, 0.2, 67, 9, 0
8, 800, 3, 600, 0.2, 70, 10, 0
8, 800, 3, 600, 0.2, 76, 10, 0
8, 800, 3, 600, 0.2, 56, 10, 0
8, 800, 3, 600, 0.2, 59, 8, 0
8, 800, 3, 600, 0.2, 76, 19, 0
8, 800, 3, 600, 0.2, 66, 14, 0
8, 800, 3, 600, 0.2, 81, 8, 0
8, 800, 3, 600, 0.2, 67, 13, 0
8, 800, 3, 600, 0.2, 57, 10, 0
8, 800, 3, 600, 0.2, 67, 16, 0
8, 800, 3, 600, 0.2, 66, 22, 0
8, 800, 3, 600, 0.2, 99, 12, 0
8, 800, 3, 600, 0.2, 76, 10, 0
8, 800, 3, 600, 0.2, 65, 17, 0
8, 800, 3, 600, 0.2, 65, 11, 0
8, 800, 3, 600, 0.2, 69, 9, 0
8, 800, 3, 600, 0.25, 68, 10, 0
8, 800, 3, 600, 0.25, 83, 12, 0
8, 800, 3, 600, 0.25, 49, 28, 0
8, 800, 3, 600, 0.25, 70, 18, 439912848026897250109501687434126028287447001061470997958372613570020100324794119745260680070677182898646728500305021777885
8, 800, 3, 600, 0.25, 73, 15, 3830304612306343063628709786128993327331311023067065500056103865143901174620769190267199883930986754649356072771932346
8, 800, 3, 600, 0.25, 71, 12, 0
8, 800, 3, 600, 0.25, 71, 10, 0
