dimension,vertices,ave_degree,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
8, 1000, 4, 3.6, 537, 20, 6145457094672039587397064170335643332385680403149346801941752966369455962700815445635248298924378393590176075287868570817120314912051449941763966863908079409946986970520634370527666976647838555620033539654033037584256902438540513804590712659851341121415789582665186519967859280521115005334, 6145457094672039587397064170335643332385680403149346801941752966369455962700815445635248298924378393590176075287868570817120314912051449941763966863908079409946986970520634370527666976647838555620033539654033037584256902438540513804590712659851341121415789582665186519967859280521115005334
8, 1000, 4, 3.6, 474, 14, 12776000230654870615460722452004874966906667973407162977148072503939995134384796000950583279189831782040658744898953173500808844979130898081698244357700908388549505880694021542033807895145459534125757453442817434451033574551682073058236000260909346505765935181571743523369762, 12776000230654870615460722452004874966906667973407162977148072503939995134384796000950583279189831782040658744898953173500808844979130898081698244357700908388549505880694021542033807895145459534125757453442817434451033574551682073058236000260909346505765935181571743523369762
8, 1000, 4, 3.6, 685, 22, 1381999389915432854700483078371551660595576486041665531769786524377682415945030727404642390013437018121807378990580730735400755728761916921038198373683484133999412155724893947405713696220846228546821286177195185447982113350416057329037258086763315163898622375109365067008467748487836360440, 1381999389915432854700483078371551660595576486041665531769786524377682415945030727404642390013437018121807378990580730735400755728761916921038198373683484133999412155724893947405713696220846228546821286177195185447982113350416057329037258086763315163898622375109365067008467748487836360440
8, 1000, 4, 3.6, 440, 17, 1527895629431533400148211492065335275223237785267939207611132850222384572787946403418326656962517570890493784193285210828352346396569369173796558129387239820219652111698489945378916367707247440036025255727950138577525596557913497471810036699636084487108564271261592053079369251244, 1527895629431533400148211492065335275223237785267939207611132850222384572787946403418326656962517570890493784193285210828352346396569369173796558129387239820219652111698489945378916367707247440036025255727950138577525596557913497471810036699636084487108564271261592053079369251244
8, 1000, 4, 3.6, 469, 31, 11836397169307698650657907538659152338675200653283794209948569985335653002724635508672418406650057072190179400832622173377673371838986544352237260284890930309744514876706554157968004581940044205170728800583411113691699901584651497884671424853211179679253697418282100932734517348303655289327988, 11836397169307698650657907538659152338675200653283794209948569985335653002724635508672418406650057072190179400832622173377673371838986544352237260284890930309744514876706554157968004581940044205170728800583411113691699901584651497884671424853211179679253697418282100932734517348303655289327988
8, 1000, 4, 3.6, 612, 31, 1058132900745473670170902956413952628208636696711759673858483013208756483155537790454117839261175047533218449087018466055828755858934128747151903307572488276467053536092666228453757300883930813871503472003152766106675348464828383611320221046948000602718320873614045679196171529665506217036720, 1058132900745473670170902956413952628208636696711759673858483013208756483155537790454117839261175047533218449087018466055828755858934128747151903307572488276467053536092666228453757300883930813871503472003152766106675348464828383611320221046948000602718320873614045679196171529665506217036720
8, 1000, 4, 3.6, 580, 18, 55790341022242921636078308740663380977205173704083628887220168896375208450088111293822390553065689088609184392558799928235379619232617085304906063365601300237898179686629307496205518438307659590089595969873490564287140710086643355378484025623342182420390563703411843143217491283618299590, 55790341022242921636078308740663380977205173704083628887220168896375208450088111293822390553065689088609184392558799928235379619232617085304906063365601300237898179686629307496205518438307659590089595969873490564287140710086643355378484025623342182420390563703411843143217491283618299590
8, 1000, 4, 3.6, 549, 25, 4377581763990100027201328446709507930532610716983113996528148972721069527300944358428694021988110604102667485336808572059008607230780596019881344724630048499217361861279014099529830955619551340382858637639250296182592242362214329584304686050304578432998014515812970253443867515436173839420185, 4377581763990100027201328446709507930532610716983113996528148972721069527300944358428694021988110604102667485336808572059008607230780596019881344724630048499217361861279014099529830955619551340382858637639250296182592242362214329584304686050304578432998014515812970253443867515436173839420185
8, 1000, 4, 3.6, 662, 33, 1089526530096482487167149237471080913986614321642122156136880765370885771425545262858240882410045702646260269085993540132191798148616069665755471166441540645415961439691756560265502720157940590315992156460620019245462834611327067679435602366935386810046377801790973059899680658013587678024216110, 1089526530096482487167149237471080913986614321642122156136880765370885771425545262858240882410045702646260269085993540132191798148616069665755471166441540645415961439691756560265502720157940590315992156460620019245462834611327067679435602366935386810046377801790973059899680658013587678024216110
8, 1000, 4, 3.6, 544, 14, 965191170181274559994208492294545200453258875346946526068203509538115600647894780858646926000994108302942132837889974019607681498428740870884179818686609976259146609494367623655861241486833967437647397308311508572722483142944680525414562003342604131165937094848304113, 965191170181274559994208492294545200453258875346946526068203509538115600647894780858646926000994108302942132837889974019607681498428740870884179818686609976259146609494367623655861241486833967437647397308311508572722483142944680525414562003342604131165937094848304113
8, 1000, 4, 3.6, 288, 38, 71783767493933002045782845970618221631851875159875012514064066735494032551797423252541491267840850276365211723672098618794706859996092014898581694203002643172119985952791672913688661338754626557297366012565318187861259436770075743827036497625878894164116384735615837987746392400510905446120525943357, 71783767493933002045782845970618221631851875159875012514064066735494032551797423252541491267840850276365211723672098618794706859996092014898581694203002643172119985952791672913688661338754626557297366012565318187861259436770075743827036497625878894164116384735615837987746392400510905446120525943357
8, 1000, 4, 3.6, 621, 29, 13912010444003587781824736435985471046225058466510348283161797892036051636866955095258826655269745010786955127806580391547211106092467443311443064737487815132029469784433575382160600511763384798715326345221099204591541549912410383432684218508435493200333474987564375543157573693912820605249118, 13912010725633016113509238200946039855086346067499354182555264465211642755511839298644041484753247364109986587780697278265803232011227588805125214908083957100712800871027886045970095033159470726077723127144903300813623245387579611370179108792402283908356404721641409211387058224528680751256860
8, 1000, 4, 3.6, 442, 19, 3489778459184390594735639209629692393868523334386981104847429311193474336294427346281474037270514623612293964513348843983104837399996704331949741928574171044152816784597740564313221659724040268118036338758800541407126830208629831988674469916924258688234967816050330780775632036787291, 3489778459184390594735639209629692393868523334386981104847429311193474336294427346281474037270514623612293964513348843983104837399996704331949741928574171044152816784597740564313221659724040268118036338758800541407126830208629831988674469916924258688234967816050330780775632036787291
8, 1000, 4, 3.6, 631, 15, 372163869249678656877210901472900141722801542675915589249620141225497265925274827665676384998953697392784422750108348936200637764550477175794803269453526945407616101172330271036556397009146705772132888549825236464766230845865361365122832657184648296533804, 372163869249678656877210901472900141722801542675915589249620141225497265925274827665676384998953697392784422750108348936200637764550477175794803269453526945407616101172330271036556397009146705772132888549825236464766230845865361365122832657184648296533804
8, 1000, 4, 3.6, 278, 20, 24631580631600241672251733011617457165299374963312874990017297709883262658347544257546690343218360059716796669109787959823629445251467975752901748047478674735059366562685424572959473485848934707631087481416155457805734727537688989204090470744523557362245257584999591124996362829442230244851493, 24631580631600241672251733011617457165299374963312874990017297709883262658347544257546690343218360059716796669109787959823629445251467975752901748047478674735059366562685424572959473485848934707631087481416155457805734727537688989204090470744523557362245257584999591124996362829442230244851493
8, 1000, 4, 3.6, 447, 20, 5828345764618554579245076068134780488691809854831478810244520002024273249653913700067481480811610899280305220958289893124070625370701101086107134923911400957135536188618030549936992960305542130935318088637078013739970731833342722983674785819480461381030993116552022017790684590620822742339106, 5828345764618554579245076068134780488691809854831478810244520002024273249653913700067481480811610899280305220958289893124070625370701101086107134923911400957135536188618030549936992960305542130935318088637078013739970731833342722983674785819480461381030993116552022017790684590620822742339106
8, 1000, 4, 3.6, 585, 18, 19752624010294159712525512920458789587448901748537292595507971920165502069459009761278918075668560459351690160788863758791500993518094271898463072816720177454774107777003973362364503825861491898483948290124366700007742529728678263372606745747780933139965513514637760572055368792050697722, 19752624010294159712525512920458789587448901748537292595507971920165502069459009761278918075668560459351690160788863758791500993518094271898463072816720177454774107777003973362364503825861491898483948290124366700007742529728678263372606745747780933139965513514637760572055368792050697722
8, 1000, 4, 3.6, 370, 28, 456298037906458976042093658807822673381719303084742436369945096810197814900568971337727894965625236319245810150608527903463725940167573011520937519558869030085652824743383433713765180953737222766585211369306760868367371893611382030635288577496820425848318447595076921418965979121286404790928816539, 456298037906458976042093658807822673381719303084742436369945096810197814900568971337727894965625236319245810150608527903463725940167573011520937519558869030085652824743383433713765180953737222766585211369306760868367371893611382030635288577496820425848318447595076921418965979121286404790928816539
8, 1000, 4, 3.6, 451, 16, 2954591005956172671488664496049348957546916219279068836554188396662268366020073049829572434248877074371538763908498377643704380960200670839745938241974557750206651129995857312878647075430745794655510380705027694265144467171560723633620723875294744687875722668443582708, 2954591005956172671488664496049348957546916219279068836554188396662268366020073049829572434248877074371538763908498377643704380960200670839745938241974557750206651129995857312878647075430745794655510380705027694265144467171560723633620723875294744687875722668443582708
8, 1000, 4, 3.6, 495, 42, 4056826206271073326208787406575966858042724755208614053675756282567546777329128780414399925041188424592168650949808400257046081272907907487642710170553177114770234738596300462190232744575207607351314157509222763519572060451967678256601918353110693879449701745747964742195178791276958614339187642455679, 4056826206271073326208787406575966858042724755208614053675756282567546777329128780414399925041188424592168650949808400257046081272907907487642710170553177114770234738596300462190232744575207607351314157509222763519572060451967678256601918353110693879449701745747964742195178791276958614339187642455679
8, 1000, 4, 3.6, 282, 17, 132394911179344806840680528136924450380508419389814922459623895380477472167523822550337951956977698924365673651962537720813622136287614721211570532343807692266278129523159942167646171769835700452700690329039122346744310227998800387564098215077909659472516276580905917039, 132394911179344806840680528136924450380508419389814922459623895380477472167523822550337951956977698924365673651962537720813622136287614721211570532343807692266278129523159942167646171769835700452700690329039122346744310227998800387564098215077909659472516276580905917039
8, 1000, 4, 3.6, 429, 35, 24739157222748501976547987579298722824066793517858739503703419239080087457583979183813548555831227108777524164250416074732641501567170625342780608735735073181051289064175608031373325853038027804134077185932933512036527750276420015107487206860858483510683312812632795188643260039515921843509525, 24739157222748501976547987579298722824066793517858739503703419239080087457583979183813548555831227108777524164250416074732641501567170625342780608735735073181051289064175608031373325853038027804134077185932933512036527750276420015107487206860858483510683312812632795188643260039515921843509525
8, 1000, 4, 3.6, 518, 16, 60865060608842170843934374886423988271011196475782659470583339895172678895417340875677395683867176338114279440246156190894350255567927928242035341508618938476187914693980352101825538097291030014312905354015184617832861375890322613449546186971635584682, 60865060608842170843934374886423988271011196475782659470583339895172678895417340875677395683867176338114279440246156190894350255567927928242035341508618938476187914693980352101825538097291030014312905354015184617832861375890322613449546186971635584682
8, 1000, 4, 3.6, 473, 15, 442404945330434004266731289673766938025958618818732556818941967268945093422975870195643052540831500103888480865017636454486691869519780134317956221614451052249065263475001311735719055635368223364837588529629359712512399752054552560930523699746008024673095354310428955964, 442404945330434004266731289673766938025958618818732556818941967268945093422975870195643052540831500103888480865017636454486691869519780134317956221614451052249065263475001311735719055635368223364837588529629359712512399752054552560930523699746008024673095354310428955964
8, 1000, 4, 3.6, 426, 21, 2175742294942030460316766409611222542853535906793014347412928762470011486396922024815116873074553584535669651812068484569165108344661487850025547300272411992480666080326950805831351392681817018447783910799776512898288719259470808389067152718897584533710843172720350533347711036203114, 2175742294942030460316766409611222542853535906793014347412928762470011486396922024815116873074553584535669651812068484569165108344661487850025547300272411992480666080326950805831351392681817018447783910799776512898288719259470808389067152718897584533710843172720350533347711036203114
8, 1000, 4, 3.6, 564, 21, 13501758421674630027534733462526500579842790278555783605158530285214365938147693770977987223271240692291063557978322015340707530421018150979458849484319602364539346812141731445780282783170520066339810978919797507613105750577925348287405965242407500331848397841615745031015513142370128649303, 13501758421674630027534733462526500579842790278555783605158530285214365938147693770977987223271240692291063557978322015340707530421018150979458849484319602364539346812141731445780282783170520066339810978919797507613105750577925348287405965242407500331848397841615745031015513142370128649303
8, 1000, 4, 3.6, 417, 23, 525617113430373977231120526281186121139884161146083405672155311744566921665175066349970705884897347855565496318243231739442689774948798336414822019856459520110624196028389348418030942209919998649549261776728815702890605274973792842687576693419262725328883002680060361913147014287289, 525617113430373977231120526281186121139884161146083405672155311744566921665175066349970705884897347855565496318243231739442689774948798336414822019856459520110624196028389348418030942209919998649549261776728815702890605274973792842687576693419262725328883002680060361913147014287289
8, 1000, 4, 3.6, 369, 37, 3187258657739673616907207431840511439475909143670090346557403366002195517176152857684850382414871768841646702761333213033326299620374560591413023270612023491429134768781258809356303878688275870397755856512307934949040310235474032769759445929693663322040931435248412971853389812248648946698650663849, 3187258657739673616907207431840511439475909143670090346557403366002195517176152857684850382414871768841646702761333213033326299620374560591413023270612023491429134768781258809356303878688275870397755856512307934949040310235474032769759445929693663322040931435248412971853389812248648946698650663849
8, 1000, 4, 3.6, 640, 18, 992122325378666789182519535433115174866341335274501437337671139741991598572145250168734288796147111632362817244361247670106731920640247977043742426494997625963247854148631788018749243845193477282182656761326912612828973684074513676877640412605092441674140612362286205195207939, 992122325378666789182519535433115174866341335274501437337671139741991598572145250168734288796147111632362817244361247670106731920640247977043742426494997625963247854148631788018749243845193477282182656761326912612828973684074513676877640412605092441674140612362286205195207939
8, 1000, 4, 3.6, 341, 15, 1977022476825278299417701535804118181040193543026588471068063132517177043374150888725638028380315208516530890051970304288238283330832773964120442911960871032507165807450077480541437832337222862795314729462833202937381799718656707423767464742863119576686633730, 1977022476825278299417701535804118181040193543026588471068063132517177043374150888725638028380315208516530890051970304288238283330832773964120442911960871032507165807450077480541437832337222862795314729462833202937381799718656707423767464742863119576686633730
8, 1000, 4, 3.6, 399, 17, 1409514058545583971042995472290394850911797748056918139651355987123780281065297060183585082831287408999069565095221252036729677101367395072699125803544896836153091436288065755379162043548214690261683128961728125891569197035145743756539708048456726694101623077104776202717000055230759, 1409514058545583971042995472290394850911797748056918139651355987123780281065297060183585082831287408999069565095221252036729677101367395072699125803544896836153091436288065755379162043548214690261683128961728125891569197035145743756539708048456726694101623077104776202717000055230759
8, 1000, 4, 3.6, 455, 19, 297874617903445430520815976032263093870058783534357650758662385737458827846179792145798116110854757511219725784417591808294804026431303780202867643217240709045795847670047973196622003561277087381625062232448002073794300856660692444220342947882011685052580240958641399262142691365796, 297874617903445430520815976032263093870058783534357650758662385737458827846179792145798116110854757511219725784417591808294804026431303780202867643217240709045795847670047973196622003561277087381625062232448002073794300856660692444220342947882011685052580240958641399262142691365796
8, 1000, 4, 3.6, 503, 16, 847770943058643308499824716008295079334081217800221216414745955923024376955435753511395659630553508500737590121003216894025938331241742241130801524154376331257074267894747592842466972022045478929280472973989722521588369935367437852620086607717503132613985143399307735009930, 847770943058643308499824716008295079334081217800221216414745955923024376955435753511395659630553508500737590121003216894025938331241742241130801524154376331257074267894747592842466972022045478929280472973989722521588369935367437852620086607717503132613985143399307735009930
8, 1000, 4, 3.6, 330, 20, 11416195273272563208986433701790098889416836989294034821761001610464013058482171904709836163291063834879928705032642641110781087817819948704829223132203904498565723887258348121948343071282402454575908263260982646430056533941742043778643827877564258703345722524917480877922965210260020261, 11416195273272563208986433701790098889416836989294034821761001610464013058482171904709836163291063834879928705032642641110781087817819948704829223132203904498565723887258348121948343071282402454575908263260982646430056533941742043778643827877564258703345722524917480877922965210260020261
8, 1000, 4, 3.6, 499, 39, 322688888943352983646978085582645045501771289646878461725936956749023494349017755572490187592770335342440631199074195287920298188395194147748257356158651178573776389671856235687531860889915522245973511940133529729536569507021479841705821664581359940698461381983424107615994673309307936929641023704051, 322688888943352983646978085582645045501771289646878461725936956749023494349017755572490187592770335342440631199074195287920298188395194147748257356158651178573776389671856235687531860889915522245973511940133529729536569507021479841705821664581359940698461381983424107615994673309307936929641023704051
8, 1000, 4, 3.6, 447, 15, 65115624549670148409653838517657826366426117739521577186829236285935533062160473531141440823054756056412329494295048441014366474695495506544612665370154579437919282715577400388703620016466682671451547677730744628243888195209830344165976821662615029516816684371768382947564518, 65115624549670148409653838517657826366426117739521577186829236285935533062160473531141440823054756056412329494295048441014366474695495506544612665370154579437919282715577400388703620016466682671451547677730744628243888195209830344165976821662615029516816684371768382947564518
8, 1000, 4, 3.6, 467, 29, 121705446287726440617620246445133756929961927658052464844020294202676809098309364749490332717887196151741603849853069078980094138741550376550791498335950529297070932690276444248367414236677526761279155820504045893858749163734687410102054309701611643211205447499859460253876192733700579004369500, 121705446287726440617620246445133756929961927658052464844020294202676809098309364749490332717887196151741603849853069078980094138741550376550791498335950529297070932690276444248367414236677526761279155820504045893858749163734687410102054309701611643211205447499859460253876192733700579004369500
8, 1000, 4, 3.6, 506, 26, 370406567507533780793567554223489218089087644578721279977332667645930139954037091912832264934150530117825634044354509739257990236927658285919554606214952933208841309247066719576782821744363400141157345300206676625265814025843153815084746532163751149889127992075553367336817614922076934010782, 370406567507533780793567554223489218089087644578721279977332667645930139954037091912832264934150530117825634044354509739257990236927658285919554606214952933208841309247066719576782821744363400141157345300206676625265814025843153815084746532163751149889127992075553367336817614922076934010782
8, 1000, 4, 3.6, 406, 27, 72791446065015050756945945540635584500345754119418899798521780798040259726785272588850218080511729111997881897751755330654106445825003294631563742597553688790888830432795929366954755852331821156728696194447426677312670555249895011812111525135366757773738791175770563963352901587097460865579714, 72791446065015050756945945540635584500345754119418899798521780798040259726785272588850218080511729111997881897751755330654106445825003294631563742597553688790888830432795929366954755852331821156728696194447426677312670555249895011812111525135366757773738791175770563963352901587097460865579714
8, 1000, 4, 3.6, 405, 35, 26258581046214179990211777295347236442366955526423042893208370174426784401391725511228955938932486084872000169872978977349166848924447343395875018808334006638989067991071344882820163735792852607878288876286575620534348633852368616344491333545914648643846217245259242888489708109804261920834071612632, 26258581046214179990211778828787913317606817158974549154912591033952579696436322298998422748663445972407042972429385994725751076701530783743059110356344932093998551209425733302415808768789512453780481614537767283017389015022413906714025551818644299474795844034874780933891865204123235863690995288899
8, 1000, 4, 3.6, 567, 18, 7158511609953944785003932006502151487745480992122376976840590304882805884806464492294642905567429480564852593044429008191619295205526027158708832292871701887144244558962476851092185864628219876646537815664578494106878233814027362392430381337410435016604803103841834861644062525550444, 7158511609953944785003932006502151487745480992122376976840590304882805884806464492294642905567429480564852593044429008191619295205526027158708832292871701887144244558962476851092185864628219876646537815664578494106878233814027362392430381337410435016604803103841834861644062525550444
8, 1000, 4, 3.6, 435, 17, 353095521451857818019991217318115095810068925931329684513465120490996237302317230109641367293671414443930490165488771442338305325314333564635214586799186137974142488541028804948171321656964372496862413519155070196068929616691965428140658521560452348159926676460723420404608846224, 353095521451857818019991217318115095810068925931329684513465120490996237302317230109641367293671414443930490165488771442338305325314333564635214586799186137974142488541028804948171321656964372496862413519155070196068929616691965428140658521560452348159926676460723420404608846224
8, 1000, 4, 3.6, 872, 19, 1130947581094741300276502697602144457705171063930339089334486253993375568904047764580409872487106160236803084185529626528187555022796382953239650083331551365023396798117643699542937747421749729151280120461415265887506251963123188762511268727208023650313559494209457631154094002, 1130947581094741300276502697602144457705171063930339089334486253993375568904047764580409872487106160236803084185529626528187555022796382953239650083331551365023396798117643699542937747421749729151280120461415265887506251963123188762511268727208023650313559494209457631154094002
8, 1000, 4, 3.6, 342, 27, 1347182418530428667297106851974635345285250039334126519667900282095516182423408864998808920706868068824536591402329170619566580835845872860112071340613815202815055525522546308243614058236374316216161763662311242889832258832453286570392120882264338900260444483543664401915206150628114755003056, 1347182418530428667297106851974635345285250039334126519667900282095516182423408864998808920706868068824536591402329170619566580835845872860112071340613815202815055525522546308243614058236374316216161763662311242889832258832453286570392120882264338900260444483543664401915206150628114755003056
8, 1000, 4, 3.6, 533, 36, 17196638493943481754310628317746756982296223745233743962421873497693861726558392604472596271771955419274133821174360746102224701706280882094047655769384297541667061192684639609252466046755535968688957422910652275900010882836788151282438672273965013226914720621628697744018133663477242093196641162, 17196639312648519029038409655316629995281782904880153440861966341691901104294946209731791511146809926815131783088925297911157647226272331680397523199820995182240855521313956398900582985229838225429847417002050527303850481055754619327805427306566613110146881718164628757038831918869198694225871624
8, 1000, 4, 3.6, 470, 16, 14945323427614622067823810411288349688090289316331587908795155689325406323049602465368583572462781518643079936031065036355024050507304764802220579247790714240009684500334343965938129410852918418117294255442667082109346532006226945465747183281403132787459647520052127732316939244, 14945323427614622067823810411288349688090289316331587908795155689325406323049602465368583572462781518643079936031065036355024050507304764802220579247790714240009684500334343965938129410852918418117294255442667082109346532006226945465747183281403132787459647520052127732316939244
8, 1000, 4, 3.6, 571, 16, 384847506467802781068582682856355696418232200020139862048776810492634362399196792437790883994369088901010996268140543432072608599556619617782794183410150842160520356119657149610896662397642990745434298469162942997428642271023233109644846705271470192331826135434793738213143172, 384847506467802781068582682856355696418232200020139862048776810492634362399196792437790883994369088901010996268140543432072608599556619617782794183410150842160520356119657149610896662397642990745434298469162942997428642271023233109644846705271470192331826135434793738213143172
8, 1000, 4, 3.6, 576, 21, 55949883486368709573863947046579403567261275313123922086194059760975102953954144212121008443758479037790907481032188714546394682730744038912798613842537895401364230776567199871776540541057869353765800797953375530786286713169314948161738227442839473897656300116352599311462196793462098, 55949883486368709573863947046579403567261275313123922086194059760975102953954144212121008443758479037790907481032188714546394682730744038912798613842537895401364230776567199871776540541057869353765800797953375530786286713169314948161738227442839473897656300116352599311462196793462098
8, 1000, 4, 3.6, 526, 33, 34415550406164198732489516901393277939012506212198040495906892064829061194952942328347120654954358139455482278202159132780482565383956596310156820841766139459328417520831324547949414154494352230004939108875093678349773946260911667032762825207462832681003918097860343405717441589062825346111466469, 34415550406164198732489516901393277939012506212198040495906892064829061194952942328347120654954358139455482278202159132780482565383956596310156820841766139459328417520831324547949414154494352230004939108875093678349773946260911667032762825207462832681003918097860343405717441589062825346111466469
8, 1000, 4, 3.6, 393, 35, 30178950339250683906559804046648571076802871099883217269365108297170653024313468649007074491544562953162684623774479340635769184564181174398510053392320296552476497286747548782365098415256115480312318055246405557921481118401546241238879674380541682467622830529556501701311803838548023792794025275696, 30178950339250683906559804046648571076802871099883217269365108297170653024313468649007074491544562953162684623774479340635769184564181174398510053392320296552476497286747548782365098415256115480312318055246405557921481118401546241238879674380541682467622830529556501701311803838548023792794025275696
8, 1000, 4, 3.6, 465, 44, 1246502994886346354220409029711905508060164961395061945555996055078856236145728511801443439581098754675100159317212316591669039134276883999777195373413933991062734650305894942866631931463443145910242571267526588347785758124430894540442630679576797581693595011840362093726499574712846535895955161185, 1246502994886346354220409029711905508060164961395061945555996055078856236145728511801443439581098754675100159317212316591669039134276883999777195373413933991062734650305894942866631931463443145910242571267526588347785758124430894540442630679576797581693595011840362093726499574712846535895955161185
8, 1000, 4, 3.6, 491, 20, 359141636223112853908888488814383743272799493556812588716000741536846620280862504059594840688751583410539882321068935354920673813916656594811998753547901730702815093045794617123299947259363912601404290949161754450319409818219888547162357425250430243731926943820434087988267164298012, 359141636223112853908888488814383743272799493556812588716000741536846620280862504059594840688751583410539882321068935354920673813916656594811998753547901730702815093045794617123299947259363912601404290949161754450319409818219888547162357425250430243731926943820434087988267164298012
8, 1000, 4, 3.6, 355, 15, 11930523245302195152528127706673062635430870246786505217883798647809134773384058668621033866770943149128841687780840754906362073264527650213971317178237349340316210966910509363768776831351857888851466861639586984853253501414317374128311251050130039079617345939076921595349, 11930523245302195152528127706673062635430870246786505217883798647809134773384058668621033866770943149128841687780840754906362073264527650213971317178237349340316210966910509363768776831351857888851466861639586984853253501414317374128311251050130039079617345939076921595349
8, 1000, 4, 3.6, 375, 14, 4952247101961592305616253312411159374728710233477520133956200387607839020890260464056808666188478973403099906909229767361416862012039082988794452036334761591952513676762018580632535272237159965690736125601117568148624981995013423899275824771909482443482831, 4952247101961592305616253312411159374728710233477520133956200387607839020890260464056808666188478973403099906909229767361416862012039082988794452036334761591952513676762018580632535272237159965690736125601117568148624981995013423899275824771909482443482831
8, 1000, 4, 3.6, 399, 34, 18865052330499226052484975093512806615304049278318307413376052202275839708958368587418292471456723814638420115599645939595302400912644603711682461629754879744165188511147586046283842358477120586858715360618504647886117733253610192893978948404851469327214700327024553295141532481743162875599297265864, 18865052330499226052484975093512806615304049278318307413376052202275839708958368587418292471456723814638420115599645939595302400912644603711682461629754879744165188511147586046283842358477120586858715360618504647886117733253610192893978948404851469327214700327024553295141532481743162875599297265864
8, 1000, 4, 3.6, 514, 29, 1437809085937342637324566212604177621136344782511737650184221297782256472386486166132497942747891029830578499820693119778976425754974383209276383985055169530917022023942088790868676563681852333184931747291981869862289460606283962262466103571021943100854873158757378723626148827821027083350127009, 1437809085937342637324566212604177621136344782511737650184221297782256472386486166132497942747891029830578499820693119778976425754974383209276383985055169530917022023942088790868676563681852333184931747291981869862289460606283962262466103571021943100854873158757378723626148827821027083350127009
8, 1000, 4, 3.6, 346, 38, 26610291476082851524546910515440386334816582114335972551059878616609389146309942699687898567268934864330544266026700004438176903668046638020695522727117798113504789313483303820799776704039031434244415825313424503479664428135116855359415842069304356565964547996913535322391795185187058517937616358845, 26610291476082851524546910515440386334816582114335972551059878616609389146309942699687898567268934864330544266026700004438176903668046638020695522727117798113504789313483303820799776704039031434244415825313424503479664428135116855359415842069304356565964547996913535322391795185187058517937616358845
8, 1000, 4, 3.6, 325, 28, 682327913285617150349265466616484171791359672882125639612808032323161241445061466043448241816923149284973573631549557942194966835964609516636445874911568865246927857463953522479870062499461964651568880783285349801055506281115606143006403297397586765052895719402778127013260898722089476621504146, 682327913285627253819218092740848142858370321499374563381341521061843444486615329989716504849037988545336288321438468940607320723291932688764711049290780364918773730727949507451483997312154533124859943244148550674385063458692935307713925257225095657430931514246742116104665835384779443081986418
8, 1000, 4, 3.6, 523, 29, 130594547786274095202610137158749547774441403740023888584173405543663148273522542668809284724977067870773836081813528291855509582089261328188224244271483647845631180452207068494957000129128436774910796664830839481158875043637240445342689611739434111769530743980425989939505427454462957217242, 130594547786274095202610137158749547774441403740023888584173405543663148273522542668809284724977067870773836081813528291855509582089261328188224244271483647845631180452207068494957000129128436774910796664830839481158875043637240445342689611739434111769530743980425989939505427454462957217242
8, 1000, 4, 3.6, 434, 28, 3104769443661185276145136778418249268844931021254225392587715939334826270641611437093322833738328329089837753006180236075364576011436012963481237270069934567144542910249255570113969398804457036258875079930359836394809530416130844098583230011478640294217807681312933818425822290506543035112880, 3104769443661185276145136778418249268844931021254225392587715939334826270641611437093322833738328329089837753006180236075364576011436012963481237270069934567144542910249255570113969398804457036258875079930359836394809530416130844098583230011478640294217807681312933818425822290506543035112880
8, 1000, 4, 3.6, 316, 24, 133606903670857219738686087416835215978767709968628629355870247653552378752735661765182027364945265504524328360651619664246490282534360358065883003497535166320352815380147063799958096693450930970802763094936204658123422637224623795695736699832978887455499196600909945774618797379147204162763970712, 133606903670857219738686087416835215978767709968628629355870247653552378752735661765182027364945265504524328360651619664246490282534360358065883003497535166320352815380147063799958096693450930970802763094936204658123422637224623795695736699832978887455499196600909945774618797379147204162763970712
8, 1000, 4, 3.6, 375, 16, 1739031911895116639108862860417272524627147187633762550677259017059570683440000920058098380083971578532995358385759061916662142869751917864695688550371498627790156917293322301679368535002002776035102471385578674568171820908217192731518855302642613924922311951457038624110548280249898, 1739031911895116639108862860417272524627147187633762550677259017059570683440000920058098380083971578532995358385759061916662142869751917864695688550371498627790156917293322301679368535002002776035102471385578674568171820908217192731518855302642613924922311951457038624110548280249898
8, 1000, 4, 3.6, 573, 16, 545100496413907819575988261893299034541383714684901323750245567341451209582162219029432287101164092413710153052496370972544560936079250829060913103660896345619119090615975817062547390542873835952617293011275891086748471811579258019835227834827568448791300206107723463705344598567, 545100496413907819575988261893299034541383714684901323750245567341451209582162219029432287101164092413710153052496370972544560936079250829060913103660896345619119090615975817062547390542873835952617293011275891086748471811579258019835227834827568448791300206107723463705344598567
8, 1000, 4, 3.6, 390, 17, 7982828097790121082351274386336038390260699226634019990918368671669677284043222846245863682048731549396053709685902512918593384656481694975246555177317527114698198450366480715280266390002501362233335327677701522891112972244708888385577898757685436653738353037790903461001412800502385, 7982828097790121082351274386336038390260699226634019990918368671669677284043222846245863682048731549396053709685902512918593384656481694975246555177317527114698198450366480715280266390002501362233335327677701522891112972244708888385577898757685436653738353037790903461001412800502385
